"","url","is_listing_deleted","brand","modele","address_particulier","address_pro","name_pro","V1","Année","Autres informations","Carrosserie","Consommation mixte","Emissions de CO2","Energie","Kilométrage","Nb de portes","Nombre de places","Prix","Puissance fiscale","Puissance réelle","Transmission","Garantie mécanique","Etat du véhicule"
"250","https://www.paruvendu.fr/a/voiture-occasion/porsche/macan/1229962334A1KVVOPOMAC",0,"Porsche occasion","Macan","","
1 rue Nicephore Niepce69800 Saint Priest
","
PORSCHE Sonauto Lyon sud
",NA,"Novembre 2014
Assurance auto : Comparez",NA,"4x4 - SUV","6.3
litres / 100 km","164
g/km","Diesel","27 000
km","4 portes avec hayon","5
places","56 900 €","16
CV","258
Ch","Automatique",NA,NA
"251","https://www.paruvendu.fr/a/voiture-occasion/smart/fortwo/1229377338A1KVVOSMFTW",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1229430085A1KVVOBMS1",0,"BMW occasion","Série 1","","
2 ALLEE JEANNE DAGUZAN40000 FRANCE
","
S D A SPORTS
",NA,"2013
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","76 400
km","4 portes avec hayon",NA,"18 490 €",NA,NA,"Automatique","3 mois",NA
"253","https://www.paruvendu.fr/a/voiture-occasion/peugeot/3008/1229737979A1KVVOPE3M8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3/1228090688A1KVVOCIC3",0,"Citroën occasion","C3","","
RUE DE LA SUCRERIE08300 FRANCE
","
PWA 2
","","2016
Assurance auto : Comparez",NA,"Berline",NA,NA,"Essence","13 500
km","4 portes avec hayon",NA,"15 890 €",NA,NA,"Manuelle",NA,NA
"255","https://www.paruvendu.fr/a/voiture-occasion/renault/megane/1229930215A1KVVOREMEG",0,"Renault occasion","Mégane","","
Rue 11ème Régiment Aviation57155 Marly
","
RENAULT MARLY - AUTOSPHERE
",NA,"Avril 2017
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","12 515
km","4 portes avec hayon","5
places","19 490 €","5
CV","110
Ch","Manuelle",NA,NA
"256","https://www.paruvendu.fr/a/voiture-occasion/bmw/x1/1229849984A1KVVOBMX1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/t-roc/1229962236A1KVVOVWTRO",0,"Volkswagen occasion","T-ROC","","
1 Bis Avenue de l'Europe02400 Château-Thierry
","
VOLKSWAGEN CHATEAU THIERRY - AUTOSPHERE
",NA,"Septembre 2018
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","5 000
km","4 portes avec hayon","5
places","27 490 €","6
CV","115
Ch","Manuelle",NA,NA
"258","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1229971531A1KVVOVWGOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1229982461A1KVVONIQAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1229675854A1KVVORECAP",0,"Renault occasion","Captur","","
12 Avenue Franklin Roosevelt77260 La Ferté-sous-Jouarre
","
RENAULT LA FERTE - AUTOSPHERE
",NA,"Mars 2017
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","19 578
km","4 portes avec hayon","5
places","15 680 €","5
CV","110
Ch","Manuelle",NA,NA
"261","https://www.paruvendu.fr/a/voiture-occasion/jaguar/xf/1229982477A1KVVOJAXF",0,"Jaguar occasion","XF","","
137 Avenue de la victoire77100 Meaux
","
LAND ROVER MEAUX - AUTOSPHERE
",NA,"Novembre 2015
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","46 417
km","4 portes","5
places","29 900 €","10
CV","180
Ch","Automatique",NA,NA
"262","https://www.paruvendu.fr/a/voiture-occasion/ford/focus-c-max/1229962185A1KVVOFOCMX",0,"Ford occasion","Focus C-MAX","","
8 Boulevard de l'Epinette59600 Maubeuge
","
FORD MAUBEUGE - AUTOSPHERE
",NA,"Avril 2016
Assurance auto : Comparez",NA,"Monospace",NA,NA,"Diesel","30 454
km","4 portes avec hayon","5
places","18 790 €","6
CV","120
Ch","Automatique",NA,NA
"263","https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1226862199A1KVVORECAP",0,"Renault occasion","Captur","","
Route de Troyes51120 Sézanne
","
RENAULT SEZANNE - AUTOSPHERE
",NA,"Mars 2018
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","9 000
km","4 portes avec hayon","5
places","19 590 €","5
CV","110
Ch","Manuelle",NA,NA
"264","https://www.paruvendu.fr/a/voiture-occasion/suzuki/swift/1229005756A1KVVOSUSWI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","https://www.paruvendu.fr/a/voiture-occasion/audi/a4/1226933917A1KVVOAUA4",0,"Audi occasion","A4","","
RUE DE NANTES44880 FRANCE
","
AVENARD AUTOMOBILES
",NA,"2012
Assurance auto : Comparez",NA,"Break",NA,NA,"Diesel","118 000
km","4 portes avec hayon",NA,"26 490 €",NA,NA,"Manuelle","6 mois",NA
"266","https://www.paruvendu.fr/a/voiture-occasion/skoda/superb/1227957826A1KVVOSKSUP",0,"Skoda occasion","Superb","","
4 Rue du Saulnois54520 Laxou
","
SKODA NANCY - AUTOSPHERE
",NA,"Juillet 2018
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","6 800
km","4 portes avec hayon","5
places","28 490 €","8
CV","150
Ch","Automatique",NA,NA
"267","https://www.paruvendu.fr/a/voiture-occasion/opel/mokka/1228132735A1KVVOOPMOK",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","https://www.paruvendu.fr/a/voiture-occasion/nissan/navara/1228854325A1KVVONINAV",0,"Nissan occasion","Navara","","
65800 FRANCE
","
PRO DISCOUNT AUTO SAS
","","2006
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","169 393
km","4 portes",NA,"14 990 €",NA,NA,"Manuelle",NA,NA
"269","https://www.paruvendu.fr/a/voiture-occasion/ford/ecosport/1227418254A1KVVOFOECO",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","https://www.paruvendu.fr/a/voiture-occasion/seat/ateca/1229156326A1KVVOSEATC",0,"Seat occasion","Ateca","","
Avenue Eugene Pottier54510 Tomblaine
","
SEAT NANCY - AUTOSPHERE
",NA,"Janvier 2018
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","18 675
km","4 portes avec hayon","5
places","33 994 €","11
CV","190
Ch","Automatique",NA,NA
"271","https://www.paruvendu.fr/a/voiture-occasion/audi/a1/1229962681A1KVVOAUA1",0,"Audi occasion","A1","","
21 route de Saint-Pourcain03110 CHARMEIL
","
VOLKSWAGEN JMC Autos
",NA,"2018
Assurance auto : Comparez",NA,"Berline",NA,NA,"Essence","50
km","4 portes avec hayon","4
places","21 495 €","5
CV","95
Ch","Manuelle",NA,NA
"272","https://www.paruvendu.fr/a/voiture-occasion/audi/a6/1229962677A1KVVOAUA6",0,"Audi occasion","A6","","
21 route de Saint-Pourcain03110 CHARMEIL
","
VOLKSWAGEN JMC Autos
",NA,"Septembre 2018
Assurance auto : Comparez",NA,"Break",NA,NA,"Diesel","50
km","4 portes avec hayon","5
places","59 995 €","11
CV","204
Ch","Automatique",NA,NA
"273","https://www.paruvendu.fr/a/voiture-occasion/renault/scenic/1228975313A1KVVORESCE",0,"Renault occasion","Scénic","","
1 Rue de la Sablonni?re Zac Queue d'Oigny02600 Villers-Cotterêts
","
RENAULT VILLERS COTTERETS - AUTOSPHERE
",NA,"Juillet 2017
Assurance auto : Comparez",NA,"Monospace",NA,NA,"Diesel","22 015
km","4 portes avec hayon","5
places","19 490 €","5
CV","110
Ch","Manuelle",NA,NA
"274","https://www.paruvendu.fr/a/voiture-occasion/opel/karl/1229540925A1KVVOOPKAR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","https://www.paruvendu.fr/a/voiture-occasion/opel/mokka/1229962623A1KVVOOPMOK",0,"Opel occasion","Mokka","","
211 Boulevard Charles de Gaulle37540 Saint-Cyr-sur-Loire
","
OPEL TOURS - AUTOSPHERE
",NA,"Mars 2016
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","83 148
km","4 portes avec hayon","5
places","13 990 €","7
CV","136
Ch","Automatique",NA,NA
"276","https://www.paruvendu.fr/a/voiture-occasion/opel/mokka/1224074265A1KVVOOPMOK",0,"Opel occasion","Mokka","","
6 Rue Jean Couzinet Espace Mend?s France79000 Niort
","
OPEL NIORT - AUTOSPHERE
",NA,"Janvier 2018
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","7 000
km","4 portes avec hayon","5
places","21 990 €","7
CV","136
Ch","Manuelle",NA,NA
"277","https://www.paruvendu.fr/a/voiture-occasion/opel/mokka/1229504097A1KVVOOPMOK",0,"Opel occasion","Mokka","","
6 Rue Jean Couzinet Espace Mend?s France79000 Niort
","
OPEL NIORT - AUTOSPHERE
",NA,"Septembre 2018
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","2 500
km","4 portes avec hayon","5
places","23 990 €","8
CV","136
Ch","Manuelle",NA,NA
"278","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1229005657A1KVVOVWGOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/t-roc/1229962179A1KVVOVWTRO",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","https://www.paruvendu.fr/a/voiture-occasion/audi/a4/1229675601A1KVVOAUA4",0,"Audi occasion","A4","","
Rue de la Bisaigue ZA Les Montagnes16430 Champniers
","
AUDI ANGOULEME - AUTOSPHERE
",NA,"Août 2017
Assurance auto : Comparez",NA,"Break",NA,NA,"Diesel","17 500
km","4 portes avec hayon","5
places","39 990 €","10
CV","190
Ch","Automatique",NA,NA
"281","https://www.paruvendu.fr/a/voiture-occasion/lancia/ypsilon/1229963396A1KVVOLCYPS",0,"Lancia occasion","Ypsilon","","
10 RUE POINCARE59160 FRANCE
","
LABEL CARS
",NA,"2013
Assurance auto : Comparez",NA,"Berline",NA,NA,"Essence","76 572
km","4 portes avec hayon",NA,"6 990 €",NA,NA,"Manuelle","6 mois",NA
"282","https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1229982416A1KVVORECLI",0,"Renault occasion","Clio","","
1 rue des Paquerettes Zone Boréale62217 Beaurains
","
DACIA BEAURAINS - AUTOSPHERE
",NA,"2015
Assurance auto : Comparez",NA,"Break",NA,NA,"Diesel","24 829
km","4 portes avec hayon","5
places","11 990 €","4
CV","90
Ch","Manuelle",NA,NA
"283","https://www.paruvendu.fr/a/voiture-occasion/renault/captur/1228716837A1KVVORECAP",0,"Renault occasion","Captur","","
1 rue des Paquerettes Zone Boréale62217 Beaurains
","
DACIA BEAURAINS - AUTOSPHERE
",NA,"Mars 2016
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","28 905
km","4 portes avec hayon","5
places","13 990 €","4
CV","90
Ch","Manuelle",NA,NA
"284","https://www.paruvendu.fr/a/voiture-occasion/ford/kuga/1229271168A1KVVOFOKUG",0,"Ford occasion","Kuga","","
10 RUE POINCARE59160 FRANCE
","
LABEL CARS
",NA,"2015
Assurance auto : Comparez",NA,"Break",NA,NA,"Diesel","49 900
km","4 portes avec hayon",NA,"21 490 €",NA,NA,"Manuelle","12 mois",NA
"285","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-a/1228974954A1KVVOMEA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","https://www.paruvendu.fr/a/voiture-occasion/land-rover/range-rover-evoque/1228999342A1KVVOLRREV",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1227690951A1KVVOPE208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1226344456A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1229540795A1KVVOPE208",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","https://www.paruvendu.fr/a/voiture-occasion/peugeot/308/1229971267A1KVVOPE308",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","https://www.paruvendu.fr/a/voiture-occasion/renault/trafic/1227338074A1KVVORETRA",0,"Renault occasion","Trafic","","
AVENUE D IMMERCOURT62223 FRANCE
","
SYNERGIE AUTOMOBILES ARRAS
",NA,"2014
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","96 827
km","4 portes",NA,"11 990 €",NA,NA,"Manuelle","3 mois",NA
"292","https://www.paruvendu.fr/a/voiture-occasion/mini/mini-coupe/1229737953A1KVVOMCCOU",0,"Mini occasion","MINI COUPE","","
5 CHEMIN DES SAULES59700 FRANCE
","
MOTORLY
","","2015
Assurance auto : Comparez",NA,"Berline",NA,NA,"Essence","29 800
km","4 portes avec hayon",NA,"19 900 €",NA,NA,"Automatique",NA,NA
"293","https://www.paruvendu.fr/a/voiture-occasion/ford/focus-c-max/1228851208A1KVVOFOCMX",0,"Ford occasion","Focus C-MAX","","
RN4362950 Noyelles-Godault
","
FORD NOYELLES GODAULT - AUTOSPHERE
",NA,"Mars 2018
Assurance auto : Comparez",NA,"Break",NA,NA,"Essence","6 061
km","4 portes avec hayon","5
places","22 490 €","6
CV","125
Ch","Manuelle",NA,NA
"294","https://www.paruvendu.fr/a/voiture-occasion/porsche/macan/1229535759A1KVVOPOMAC",0,"Porsche occasion","Macan","","
5 CHEMIN DES SAULES59700 FRANCE
","
MOTORLY
",NA,"2014
Assurance auto : Comparez",NA,"Break",NA,NA,"Diesel","48 000
km","4 portes avec hayon",NA,"53 800 €",NA,NA,"Manuelle","3 mois",NA
"295","https://www.paruvendu.fr/a/voiture-occasion/skoda/fabia/1229971525A1KVVOSKFAB",0,"Skoda occasion","Fabia","","
63 Avenue de Cournon63170 Aubière
","
SKODA CLERMONT FERRAND - AUTOSPHERE
",NA,"Août 2015
Assurance auto : Comparez",NA,"Break",NA,NA,"Diesel","70 124
km","4 portes avec hayon","5
places","10 395 €","4
CV","90
Ch","Manuelle",NA,NA
"296","https://www.paruvendu.fr/a/voiture-occasion/skoda/octavia/1229447460A1KVVOSKOCT",0,"Skoda occasion","Octavia","","
63 Avenue de Cournon63170 Aubière
","
SKODA CLERMONT FERRAND - AUTOSPHERE
",NA,"Septembre 2017
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","82 724
km","4 portes avec hayon","5
places","17 995 €","8
CV","150
Ch","Automatique",NA,NA
"297","https://www.paruvendu.fr/a/voiture-occasion/peugeot/307/1230215175A1KVVOPE307",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","https://www.paruvendu.fr/a/voiture-occasion/renault/grand-scenic-iii/1229962548A1KVVOREGS3",0,"Renault occasion","Grand Scénic III","","
42 avenue Aristide BRIAND93320 Les Pavillons-sous-Bois
","
RENAULT LES PAVILLONS - AUTOSPHERE
",NA,"Août 2017
Assurance auto : Comparez",NA,"Monospace",NA,NA,"Diesel","18 229
km","4 portes avec hayon","5
places","22 990 €","7
CV","130
Ch","Manuelle",NA,NA
"299","https://www.paruvendu.fr/a/voiture-occasion/citroen/c3-picasso/1230215116A1KVVOCI3PI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","https://www.paruvendu.fr/a/voiture-occasion/jaguar/x-type/1229798989A1KVVOJATYX",0,"Jaguar occasion","X-Type","



Annonce
de Christophe B                                                                 - Puiseaux (45390)                    
membre de ParuVendu.fr depuis 1 mois
","","",NA,"Octobre 2004
Assurance auto : Comparez","Véhicule non fumeur,Stationne dans un garage","Berline","5.6
litres / 100 km","149
g/km","Diesel","141 000
km","4 portes","5
places","5 300 €","7
CV","128
Ch","Manuelle",NA,"Bon"
"301","https://www.paruvendu.fr/a/voiture-occasion/nissan/micra/1229703336A1KVVONIMIC",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","https://www.paruvendu.fr/a/voiture-occasion/fiat/punto/1229703334A1KVVOFIPUN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","https://www.paruvendu.fr/a/voiture-occasion/porsche/911/1229848910A1KVVOPO911",0,"Porsche occasion","911","","
Parc Millésime ZAC RN 3151370 Thillois
","
PORSCHE REIMS - AUTOSPHERE
",NA,"Juillet 2015
Assurance auto : Comparez",NA,"Cabriolet","9.2
litres / 100 km","214
g/km","Essence","42 675
km","2 portes","4
places","137 900 €","32
CV","430
Ch","Automatique",NA,NA
"304","https://www.paruvendu.fr/a/voiture-occasion/porsche/911/1228733289A1KVVOPO911",0,"Porsche occasion","911","","
Parc Millésime ZAC RN 3151370 Thillois
","
PORSCHE REIMS - AUTOSPHERE
",NA,"2017
Assurance auto : Comparez",NA,"Coupé",NA,NA,"Essence","7 215
km","2 portes","4
places","149 900 €","34
CV","450
Ch","Manuelle",NA,NA
"305","https://www.paruvendu.fr/a/voiture-occasion/kia/venga/1228379308A1KVVOKIVEN",0,"Kia occasion","Venga","","
Rue de Madrid Parc Aquatechnique34200 Sète
","
PEUGEOT SETE - AUTOSPHERE
",NA,"Octobre 2016
Assurance auto : Comparez",NA,"Monospace",NA,NA,"Diesel","21 869
km","4 portes avec hayon","5
places","12 990 €","6
CV","115
Ch","Manuelle",NA,NA
"306","https://www.paruvendu.fr/a/voiture-occasion/renault/clio/1230214920A1KVVORECLI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","https://www.paruvendu.fr/a/voiture-occasion/hyundai/ix35/1229079400A1KVVOHYIX3",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1229346879A1KVVONIQAS",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/golf/1229789292A1KVVOVWGOL",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","https://www.paruvendu.fr/a/voiture-occasion/nissan/qashqai/1229797526A1KVVONIQAS",0,"Nissan occasion","Qashqai","","
16 Rue de Vimy59300 Valenciennes
","
NISSAN VALENCIENNES - AUTOSPHERE
",NA,"Mars 2017
Assurance auto : Comparez",NA,"4x4 - SUV","4.6
litres / 100 km","120
g/km","Diesel","7 124
km","4 portes avec hayon","5
places","22 990 €","7
CV","130
Ch","Manuelle",NA,NA
"311","https://www.paruvendu.fr/a/voiture-occasion/volkswagen/touran/1228857402A1KVVOVWTOU",0,"Volkswagen occasion","Touran","","
1 Rue du Jonchery ZAC Jonchery54200 Dommartin-lès-Toul
","
VOLKSWAGEN DOMMARTIN LES TOUL - AUTOSPHERE
",NA,"Février 2018
Assurance auto : Comparez",NA,"Monospace",NA,NA,"Essence","20 820
km","4 portes avec hayon","7
places","22 497 €","6
CV","110
Ch","Manuelle",NA,NA
"312","https://www.paruvendu.fr/a/voiture-occasion/peugeot/208/1229962239A1KVVOPE208",0,"Peugeot occasion","208","","
Route de Poitiers86400 Civray
","
PEUGEOT CIVRAY - AUTOSPHERE
",NA,"Septembre 2017
Assurance auto : Comparez",NA,"Berline",NA,NA,"Essence","10 635
km","4 portes avec hayon","5
places","12 999 €","4
CV","82
Ch","Manuelle",NA,NA
"313","https://www.paruvendu.fr/a/voiture-occasion/peugeot/2008/1228999560A1KVVOPE2M8",0,"Peugeot occasion","2008","","
Route de Poitiers86400 Civray
","
PEUGEOT CIVRAY - AUTOSPHERE
",NA,"Septembre 2017
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","23 424
km","4 portes avec hayon","5
places","16 799 €","5
CV","99
Ch","Manuelle",NA,NA
"314","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-cla/1228113843A1KVVOMECLA",0,"Mercedes occasion","Classe CLA","","
1 Impasse du Clos Rose77144 Montévrain
","
MERCEDES MARNE LA VALLEE - AUTOSPHERE
",NA,"2018
Assurance auto : Comparez",NA,"Break",NA,NA,"Diesel","100
km","4 portes avec hayon","5
places","31 490 €","5
CV","109
Ch","Automatique",NA,NA
"315","https://www.paruvendu.fr/a/voiture-occasion/mercedes/classe-a/1229962292A1KVVOMEA",0,"Mercedes occasion","Classe A","","
1 Impasse du Clos Rose77144 Montévrain
","
MERCEDES MARNE LA VALLEE - AUTOSPHERE
",NA,"2018
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","150
km","4 portes avec hayon","5
places","36 200 €","6
CV","116
Ch","Automatique",NA,NA
"316","https://www.paruvendu.fr/a/voiture-occasion/citroen/ds5/1228431745A1KVVOCIDS5",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","https://www.paruvendu.fr/a/voiture-occasion/ford/kuga/1229429225A1KVVOFOKUG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","https://www.paruvendu.fr/a/voiture-occasion/audi/a1/1229447278A1KVVOAUA1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","https://www.paruvendu.fr/a/voiture-occasion/audi/a1/1229052445A1KVVOAUA1",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","https://www.paruvendu.fr/a/voiture-occasion/opel/corsa/1229963592A1KVVOOPCOR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","https://www.paruvendu.fr/a/voiture-occasion/citroen/c8/1228750775A1KVVOCIC8",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","https://www.paruvendu.fr/a/voiture-occasion/ford/transit/1228750777A1KVVOFOTRA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-1/1229703131A1KVVOBMS1",0,"BMW occasion","Série 1","","
154 AVENUE DU BREZET63100 FRANCE
","
AUVERGNE CENTRAL AUTO
",NA,"2015
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","83 460
km","4 portes avec hayon",NA,"15 650 €",NA,NA,"Manuelle","3 mois",NA
"324","https://www.paruvendu.fr/a/voiture-occasion/ford/kuga/1227497665A1KVVOFOKUG",0,"Ford occasion","Kuga","","
6 RUE PROFESSEUR LOUIS NEEL21000 FRANCE
","
M.F.
","","2015
Assurance auto : Comparez",NA,"Break",NA,NA,"Diesel","51 000
km","4 portes avec hayon",NA,"16 500 €",NA,NA,"Manuelle",NA,NA
"325","https://www.paruvendu.fr/a/voiture-occasion/lexus/rx/1229907348A1KVVOLXRX",0,"Lexus occasion","RX","","
154 AVENUE DU BREZET63100 FRANCE
","
AUVERGNE CENTRAL AUTO
",NA,"2010
Assurance auto : Comparez",NA,"Break",NA,NA,"Electrique","174 520
km","4 portes avec hayon",NA,"18 790 €",NA,NA,"Automatique","3 mois",NA
"326","https://www.paruvendu.fr/a/voiture-occasion/infiniti/q30/1227667459A1KVVOINQ30",0,"Infiniti occasion","Q30","","
194 AV DE LA LIBERATION42120 FRANCE
","
ESPACE BORGNAT
","","2016
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","16 040
km","4 portes avec hayon",NA,"22 990 €",NA,NA,"Manuelle",NA,NA
"327","https://www.paruvendu.fr/a/voiture-occasion/bmw/serie-4/1229703345A1KVVOBMS4",0,"BMW occasion","Série 4","","
194 AV DE LA LIBERATION42120 FRANCE
","
ESPACE BORGNAT
","","2014
Assurance auto : Comparez",NA,"Berline",NA,NA,"Diesel","58 380
km","4 portes avec hayon",NA,"31 850 €",NA,NA,"Automatique",NA,NA
"328","https://www.paruvendu.fr/a/voiture-occasion/ford/kuga/1228275562A1KVVOFOKUG",0,"Ford occasion","Kuga","","
16 Avenue Michonneau62000 Arras
","
FORD ARRAS - AUTOSPHERE
",NA,"Juillet 2017
Assurance auto : Comparez",NA,"4x4 - SUV",NA,NA,"Diesel","67 074
km","4 portes avec hayon","5
places","25 290 €","10
CV","180
Ch","Automatique",NA,NA
"329","https://www.paruvendu.fr/a/voiture-occasion/kia/stinger/1228354182A1KVVOKISTI",0,"Kia occasion","Stinger","","
16 Avenue Michonneau62000 Arras
","
FORD ARRAS - AUTOSPHERE
",NA,"Décembre 2017
Assurance auto : Comparez",NA,"Berline","10.6
litres / 100 km","244
g/km","Essence","7 000
km","4 portes avec hayon","5
places","62 093 €","27
CV","370
Ch","Automatique",NA,NA
"330","https://www.paruvendu.fr/a/voiture-occasion/ford/focus-c-max/1229971307A1KVVOFOCMX",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","https://www.paruvendu.fr/a/voiture-occasion/suzuki/ignis/1225277614A1KVVOSUIGN",0,"Suzuki occasion","Ignis","","
222 Avenue Aristide Briand RN 2092200 Neuilly-sur-Seine
","
FORD BAGNEUX - AUTOSPHERE
",NA,"Juin 2018
Assurance auto : Comparez",NA,"Berline",NA,NA,"Hybride","8 000
km","4 portes avec hayon","5
places","13 790 €","4
CV","90
Ch","Manuelle",NA,NA
"332","https://www.paruvendu.fr/a/voiture-occasion/ford/kuga/1227935849A1KVVOFOKUG",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
